country,year,pegged,member_of_currency_union
MKD,2020,FALSE,FALSE
MKD,2021,FALSE,FALSE
MKD,2022,FALSE,FALSE
MKD,2023,FALSE,FALSE
MLI,1997,TRUE,TRUE
MLI,1998,TRUE,TRUE
MLI,1999,TRUE,TRUE
MLI,2000,TRUE,TRUE
MLI,2001,TRUE,TRUE
MLI,2002,TRUE,TRUE
MLI,2003,TRUE,TRUE
MLI,2004,TRUE,TRUE
MLI,2005,TRUE,TRUE
MLI,2006,TRUE,TRUE
MLI,2007,TRUE,TRUE
MLI,2008,TRUE,TRUE
MLI,2009,TRUE,TRUE
MLI,2010,TRUE,TRUE
MLI,2011,TRUE,TRUE
MLI,2012,TRUE,TRUE
MLI,2013,TRUE,TRUE
MLI,2014,TRUE,TRUE
MLI,2015,TRUE,TRUE
MLI,2016,TRUE,TRUE
MLI,2017,TRUE,TRUE
MLI,2018,TRUE,TRUE
MLI,2019,TRUE,TRUE
MLI,2020,TRUE,TRUE
MLI,2021,TRUE,TRUE
MLI,2022,TRUE,TRUE
MLI,2023,TRUE,TRUE
MLT,1997,FALSE,FALSE
MLT,1998,FALSE,FALSE
MLT,1999,FALSE,FALSE
MLT,2000,FALSE,FALSE
MLT,2001,FALSE,FALSE
MLT,2002,FALSE,FALSE
MLT,2003,FALSE,FALSE
MLT,2004,FALSE,FALSE
MLT,2005,TRUE,FALSE
MLT,2006,TRUE,FALSE
MLT,2007,TRUE,FALSE
MLT,2008,FALSE,TRUE
MLT,2009,FALSE,TRUE
MLT,2010,FALSE,TRUE
MLT,2011,FALSE,TRUE
MLT,2012,FALSE,TRUE
MLT,2013,FALSE,TRUE
MLT,2014,FALSE,TRUE
MLT,2015,FALSE,TRUE
MLT,2016,FALSE,TRUE
MLT,2017,FALSE,TRUE
MLT,2018,FALSE,TRUE
MLT,2019,FALSE,TRUE
MLT,2020,FALSE,TRUE
MLT,2021,FALSE,TRUE
MLT,2022,FALSE,TRUE
MLT,2023,FALSE,TRUE
MMR,1997,FALSE,FALSE
MMR,1998,FALSE,FALSE
MMR,1999,FALSE,FALSE
MMR,2000,FALSE,FALSE
MMR,2001,FALSE,FALSE
MMR,2002,FALSE,FALSE
MMR,2003,FALSE,FALSE
MMR,2004,FALSE,FALSE
MMR,2005,FALSE,FALSE
MMR,2006,FALSE,FALSE
MMR,2007,FALSE,FALSE
MMR,2008,FALSE,FALSE
MMR,2009,FALSE,FALSE
MMR,2010,FALSE,FALSE
MMR,2011,FALSE,FALSE
MMR,2012,FALSE,FALSE
MMR,2013,FALSE,FALSE
MMR,2014,FALSE,FALSE
MMR,2015,FALSE,FALSE
MMR,2016,FALSE,FALSE
MMR,2017,FALSE,FALSE
MMR,2018,FALSE,FALSE
MMR,2019,FALSE,FALSE
MMR,2020,FALSE,FALSE
MMR,2021,FALSE,FALSE
MMR,2022,FALSE,FALSE
MMR,2023,FALSE,FALSE
MNE,1997,TRUE,FALSE
MNE,1998,TRUE,FALSE
MNE,1999,TRUE,FALSE
MNE,2000,TRUE,FALSE
MNE,2001,TRUE,FALSE
MNE,2002,TRUE,FALSE
MNE,2003,TRUE,FALSE
MNE,2004,TRUE,FALSE
MNE,2005,TRUE,FALSE
MNE,2006,TRUE,FALSE
MNE,2007,TRUE,FALSE
MNE,2008,TRUE,FALSE
MNE,2009,TRUE,FALSE
MNE,2010,TRUE,FALSE
MNE,2011,TRUE,FALSE
MNE,2012,TRUE,FALSE
MNE,2013,TRUE,FALSE
MNE,2014,TRUE,FALSE
MNE,2015,TRUE,FALSE
MNE,2016,TRUE,FALSE
MNE,2017,TRUE,FALSE
MNE,2018,TRUE,FALSE
MNE,2019,TRUE,FALSE
MNE,2020,TRUE,FALSE
MNE,2021,TRUE,FALSE
MNE,2022,TRUE,FALSE
MNE,2023,TRUE,FALSE
MNG,1997,FALSE,FALSE
MNG,1998,FALSE,FALSE
MNG,1999,FALSE,FALSE
MNG,2000,FALSE,FALSE
MNG,2001,FALSE,FALSE
MNG,2002,FALSE,FALSE
MNG,2003,FALSE,FALSE
MNG,2004,FALSE,FALSE
MNG,2005,FALSE,FALSE
MNG,2006,TRUE,FALSE
MNG,2007,TRUE,FALSE
MNG,2008,FALSE,FALSE
MNG,2009,FALSE,FALSE
MNG,2010,FALSE,FALSE
MNG,2011,FALSE,FALSE
MNG,2012,FALSE,FALSE
MNG,2013,FALSE,FALSE
MNG,2014,FALSE,FALSE
MNG,2015,FALSE,FALSE
MNG,2016,FALSE,FALSE
MNG,2017,FALSE,FALSE
MNG,2018,FALSE,FALSE
MNG,2019,FALSE,FALSE
MNG,2020,FALSE,FALSE
MNG,2021,FALSE,FALSE
MNG,2022,FALSE,FALSE
MNG,2023,FALSE,FALSE
MOZ,1997,FALSE,FALSE
MOZ,1998,FALSE,FALSE
MOZ,1999,FALSE,FALSE
MOZ,2000,FALSE,FALSE
MOZ,2001,FALSE,FALSE
MOZ,2002,FALSE,FALSE
MOZ,2003,FALSE,FALSE
MOZ,2004,FALSE,FALSE
MOZ,2005,FALSE,FALSE
MOZ,2006,FALSE,FALSE
MOZ,2007,FALSE,FALSE
MOZ,2008,FALSE,FALSE
MOZ,2009,FALSE,FALSE
MOZ,2010,FALSE,FALSE
MOZ,2011,FALSE,FALSE
MOZ,2012,FALSE,FALSE
MOZ,2013,FALSE,FALSE
MOZ,2014,FALSE,FALSE
MOZ,2015,FALSE,FALSE
MOZ,2016,FALSE,FALSE
MOZ,2017,FALSE,FALSE
MOZ,2018,FALSE,FALSE
MOZ,2019,FALSE,FALSE
MOZ,2020,FALSE,FALSE
MOZ,2021,FALSE,FALSE
MOZ,2022,FALSE,FALSE
MOZ,2023,FALSE,FALSE
MRT,1997,FALSE,FALSE
MRT,1998,FALSE,FALSE
MRT,1999,FALSE,FALSE
MRT,2000,FALSE,FALSE
MRT,2001,FALSE,FALSE
MRT,2002,FALSE,FALSE
MRT,2003,FALSE,FALSE
MRT,2004,FALSE,FALSE
MRT,2005,TRUE,FALSE
MRT,2006,TRUE,FALSE
MRT,2007,FALSE,FALSE
MRT,2008,FALSE,FALSE
MRT,2009,FALSE,FALSE
MRT,2010,FALSE,FALSE
MRT,2011,FALSE,FALSE
MRT,2012,FALSE,FALSE
MRT,2013,FALSE,FALSE
MRT,2014,FALSE,FALSE
MRT,2015,FALSE,FALSE
MRT,2016,FALSE,FALSE
MRT,2017,FALSE,FALSE
MRT,2018,FALSE,FALSE
MRT,2019,FALSE,FALSE
MRT,2020,FALSE,FALSE
MRT,2021,FALSE,FALSE
MRT,2022,FALSE,FALSE
MRT,2023,FALSE,FALSE
MUS,1997,FALSE,FALSE
MUS,1998,FALSE,FALSE
MUS,1999,FALSE,FALSE
MUS,2000,FALSE,FALSE
MUS,2001,FALSE,FALSE
MUS,2002,FALSE,FALSE
MUS,2003,FALSE,FALSE
MUS,2004,FALSE,FALSE
MUS,2005,FALSE,FALSE
MUS,2006,FALSE,FALSE
MUS,2007,FALSE,FALSE
MUS,2008,FALSE,FALSE
MUS,2009,FALSE,FALSE
MUS,2010,FALSE,FALSE
MUS,2011,FALSE,FALSE
MUS,2012,FALSE,FALSE
MUS,2013,FALSE,FALSE
MUS,2014,FALSE,FALSE
MUS,2015,FALSE,FALSE
MUS,2016,FALSE,FALSE
MUS,2017,FALSE,FALSE
MUS,2018,FALSE,FALSE
MUS,2019,FALSE,FALSE
MUS,2020,FALSE,FALSE
MUS,2021,FALSE,FALSE
MUS,2022,FALSE,FALSE
MUS,2023,FALSE,FALSE
MWI,1997,FALSE,FALSE
MWI,1998,FALSE,FALSE
MWI,1999,FALSE,FALSE
MWI,2000,FALSE,FALSE
MWI,2001,FALSE,FALSE
MWI,2002,FALSE,FALSE
MWI,2003,FALSE,FALSE
MWI,2004,FALSE,FALSE
MWI,2005,FALSE,FALSE
MWI,2006,FALSE,FALSE
MWI,2007,FALSE,FALSE
MWI,2008,FALSE,FALSE
MWI,2009,FALSE,FALSE
MWI,2010,FALSE,FALSE
MWI,2011,FALSE,FALSE
MWI,2012,FALSE,FALSE
MWI,2013,FALSE,FALSE
MWI,2014,FALSE,FALSE
MWI,2015,FALSE,FALSE
MWI,2016,FALSE,FALSE
MWI,2017,FALSE,FALSE
MWI,2018,FALSE,FALSE
MWI,2019,FALSE,FALSE
MWI,2020,FALSE,FALSE
MWI,2021,FALSE,FALSE
MWI,2022,FALSE,FALSE
MWI,2023,FALSE,FALSE
MYS,1997,TRUE,FALSE
MYS,1998,TRUE,FALSE
MYS,1999,TRUE,FALSE
MYS,2000,TRUE,FALSE
MYS,2001,TRUE,FALSE
MYS,2002,TRUE,FALSE
MYS,2003,TRUE,FALSE
MYS,2004,TRUE,FALSE
MYS,2005,FALSE,FALSE
MYS,2006,FALSE,FALSE
MYS,2007,FALSE,FALSE
MYS,2008,FALSE,FALSE
MYS,2009,FALSE,FALSE
MYS,2010,FALSE,FALSE
MYS,2011,FALSE,FALSE
MYS,2012,FALSE,FALSE
MYS,2013,FALSE,FALSE
MYS,2014,FALSE,FALSE
MYS,2015,FALSE,FALSE
MYS,2016,FALSE,FALSE
MYS,2017,FALSE,FALSE
MYS,2018,FALSE,FALSE
MYS,2019,FALSE,FALSE
MYS,2020,FALSE,FALSE
MYS,2021,FALSE,FALSE
MYS,2022,FALSE,FALSE
MYS,2023,FALSE,FALSE
NAM,1997,TRUE,FALSE
NAM,1998,TRUE,FALSE
NAM,1999,TRUE,FALSE
NAM,2000,TRUE,FALSE
NAM,2001,TRUE,FALSE
NAM,2002,TRUE,FALSE
NAM,2003,TRUE,FALSE
NAM,2004,TRUE,FALSE
NAM,2005,TRUE,FALSE
NAM,2006,TRUE,FALSE
NAM,2007,TRUE,FALSE
NAM,2008,TRUE,FALSE
NAM,2009,TRUE,FALSE
NAM,2010,TRUE,FALSE
NAM,2011,TRUE,FALSE
NAM,2012,TRUE,FALSE
NAM,2013,TRUE,FALSE
NAM,2014,TRUE,FALSE
NAM,2015,TRUE,FALSE
NAM,2016,TRUE,FALSE
NAM,2017,TRUE,FALSE
NAM,2018,TRUE,FALSE
NAM,2019,TRUE,FALSE
NAM,2020,TRUE,FALSE
NAM,2021,TRUE,FALSE
NAM,2022,TRUE,FALSE
NAM,2023,TRUE,FALSE
NCL,1997,FALSE,FALSE
NCL,1998,FALSE,FALSE
NCL,1999,FALSE,FALSE
NCL,2000,FALSE,FALSE
NCL,2001,FALSE,FALSE
NCL,2002,FALSE,FALSE
NCL,2003,FALSE,FALSE
NCL,2004,FALSE,FALSE
NCL,2005,FALSE,FALSE
NCL,2006,FALSE,FALSE
NCL,2007,FALSE,FALSE
NCL,2008,FALSE,FALSE
NCL,2009,FALSE,FALSE
NCL,2010,FALSE,FALSE
NCL,2011,FALSE,FALSE
NCL,2012,FALSE,FALSE
NCL,2013,FALSE,FALSE
NCL,2014,FALSE,FALSE
NCL,2015,FALSE,FALSE
NCL,2016,FALSE,FALSE
NCL,2017,FALSE,FALSE
NCL,2018,FALSE,FALSE
NCL,2019,FALSE,FALSE
NCL,2020,FALSE,FALSE
NCL,2021,FALSE,FALSE
NCL,2022,FALSE,FALSE
NCL,2023,FALSE,FALSE
NER,1997,TRUE,TRUE
NER,1998,TRUE,TRUE
NER,1999,TRUE,TRUE
NER,2000,TRUE,TRUE
NER,2001,TRUE,TRUE
NER,2002,TRUE,TRUE
NER,2003,TRUE,TRUE
NER,2004,TRUE,TRUE
NER,2005,TRUE,TRUE
NER,2006,TRUE,TRUE
NER,2007,TRUE,TRUE
NER,2008,TRUE,TRUE
NER,2009,TRUE,TRUE
NER,2010,TRUE,TRUE
NER,2011,TRUE,TRUE
NER,2012,TRUE,TRUE
NER,2013,TRUE,TRUE
NER,2014,TRUE,TRUE
NER,2015,TRUE,TRUE
NER,2016,TRUE,TRUE
NER,2017,TRUE,TRUE
NER,2018,TRUE,TRUE
NER,2019,TRUE,TRUE
NER,2020,TRUE,TRUE
NER,2021,TRUE,TRUE
NER,2022,TRUE,TRUE
NER,2023,TRUE,TRUE
NGA,1997,FALSE,FALSE
NGA,1998,FALSE,FALSE
NGA,1999,FALSE,FALSE
NGA,2000,FALSE,FALSE
NGA,2001,FALSE,FALSE
NGA,2002,FALSE,FALSE
NGA,2003,FALSE,FALSE
NGA,2004,FALSE,FALSE
NGA,2005,FALSE,FALSE
NGA,2006,FALSE,FALSE
NGA,2007,FALSE,FALSE
NGA,2008,FALSE,FALSE
NGA,2009,FALSE,FALSE
NGA,2010,FALSE,FALSE
NGA,2011,FALSE,FALSE
NGA,2012,FALSE,FALSE
NGA,2013,FALSE,FALSE
NGA,2014,FALSE,FALSE
NGA,2015,FALSE,FALSE
NGA,2016,FALSE,FALSE
NGA,2017,FALSE,FALSE
NGA,2018,FALSE,FALSE
NGA,2019,FALSE,FALSE
NGA,2020,FALSE,FALSE
NGA,2021,FALSE,FALSE
NGA,2022,FALSE,FALSE
NGA,2023,FALSE,FALSE
NIC,1997,FALSE,FALSE
NIC,1998,FALSE,FALSE
NIC,1999,FALSE,FALSE
NIC,2000,FALSE,FALSE
NIC,2001,FALSE,FALSE
NIC,2002,FALSE,FALSE
NIC,2003,FALSE,FALSE
NIC,2004,FALSE,FALSE
NIC,2005,FALSE,FALSE
NIC,2006,FALSE,FALSE
NIC,2007,FALSE,FALSE
NIC,2008,FALSE,FALSE
NIC,2009,FALSE,FALSE
NIC,2010,FALSE,FALSE
NIC,2011,FALSE,FALSE
NIC,2012,FALSE,FALSE
NIC,2013,FALSE,FALSE
NIC,2014,FALSE,FALSE
NIC,2015,FALSE,FALSE
NIC,2016,FALSE,FALSE
NIC,2017,FALSE,FALSE
NIC,2018,FALSE,FALSE
NIC,2019,FALSE,FALSE
NIC,2020,FALSE,FALSE
NIC,2021,FALSE,FALSE
NIC,2022,FALSE,FALSE
NIC,2023,FALSE,FALSE
NLD,1997,FALSE,FALSE
NLD,1998,FALSE,TRUE
NLD,1999,FALSE,TRUE
NLD,2000,FALSE,TRUE
NLD,2001,FALSE,TRUE
NLD,2002,FALSE,TRUE
NLD,2003,FALSE,TRUE
NLD,2004,FALSE,TRUE
NLD,2005,FALSE,TRUE
NLD,2006,FALSE,TRUE
NLD,2007,FALSE,TRUE
NLD,2008,FALSE,TRUE
NLD,2009,FALSE,TRUE
NLD,2010,FALSE,TRUE
NLD,2011,FALSE,TRUE
NLD,2012,FALSE,TRUE
NLD,2013,FALSE,TRUE
NLD,2014,FALSE,TRUE
NLD,2015,FALSE,TRUE
NLD,2016,FALSE,TRUE
NLD,2017,FALSE,TRUE
NLD,2018,FALSE,TRUE
NLD,2019,FALSE,TRUE
NLD,2020,FALSE,TRUE
NLD,2021,FALSE,TRUE
NLD,2022,FALSE,TRUE
NLD,2023,FALSE,TRUE
NOR,1997,FALSE,FALSE
NOR,1998,FALSE,FALSE
NOR,1999,FALSE,FALSE
NOR,2000,FALSE,FALSE
NOR,2001,FALSE,FALSE
NOR,2002,FALSE,FALSE
NOR,2003,FALSE,FALSE
NOR,2004,FALSE,FALSE
NOR,2005,FALSE,FALSE
NOR,2006,FALSE,FALSE
NOR,2007,FALSE,FALSE
NOR,2008,FALSE,FALSE
NOR,2009,FALSE,FALSE
NOR,2010,FALSE,FALSE
NOR,2011,FALSE,FALSE
NOR,2012,FALSE,FALSE
NOR,2013,FALSE,FALSE
NOR,2014,FALSE,FALSE
NOR,2015,FALSE,FALSE
NOR,2016,FALSE,FALSE
NOR,2017,FALSE,FALSE
NOR,2018,FALSE,FALSE
NOR,2019,FALSE,FALSE
NOR,2020,FALSE,FALSE
NOR,2021,FALSE,FALSE
NOR,2022,FALSE,FALSE
NOR,2023,FALSE,FALSE
NPL,1997,TRUE,FALSE
NPL,1998,TRUE,FALSE
NPL,1999,TRUE,FALSE
NPL,2000,TRUE,FALSE
NPL,2001,TRUE,FALSE
NPL,2002,TRUE,FALSE
NPL,2003,TRUE,FALSE
NPL,2004,TRUE,FALSE
NPL,2005,TRUE,FALSE
NPL,2006,TRUE,FALSE
NPL,2007,TRUE,FALSE
NPL,2008,TRUE,FALSE
NPL,2009,TRUE,FALSE
NPL,2010,TRUE,FALSE
NPL,2011,TRUE,FALSE
NPL,2012,TRUE,FALSE
NPL,2013,TRUE,FALSE
NPL,2014,TRUE,FALSE
NPL,2015,TRUE,FALSE
NPL,2016,TRUE,FALSE
NPL,2017,TRUE,FALSE
NPL,2018,TRUE,FALSE
NPL,2019,TRUE,FALSE
NPL,2020,TRUE,FALSE
NPL,2021,TRUE,FALSE
NPL,2022,TRUE,FALSE
NPL,2023,TRUE,FALSE
NRU,1997,FALSE,FALSE
NRU,1998,FALSE,FALSE
NRU,1999,FALSE,FALSE
NRU,2000,FALSE,FALSE
NRU,2001,FALSE,FALSE
NRU,2002,FALSE,FALSE
NRU,2003,FALSE,FALSE
NRU,2004,FALSE,FALSE
NRU,2005,FALSE,FALSE
NRU,2006,FALSE,FALSE
NRU,2007,FALSE,FALSE
NRU,2008,FALSE,FALSE
NRU,2009,FALSE,FALSE
NRU,2010,FALSE,FALSE
NRU,2011,FALSE,FALSE
NRU,2012,FALSE,FALSE
NRU,2013,FALSE,FALSE
NRU,2014,FALSE,FALSE
NRU,2015,FALSE,FALSE
NRU,2016,FALSE,FALSE
NRU,2017,FALSE,FALSE
NRU,2018,FALSE,FALSE
NRU,2019,FALSE,FALSE
NRU,2020,FALSE,FALSE
NRU,2021,FALSE,FALSE
NRU,2022,FALSE,FALSE
NRU,2023,FALSE,FALSE
NZL,1997,FALSE,FALSE
NZL,1998,FALSE,FALSE
NZL,1999,FALSE,FALSE
NZL,2000,FALSE,FALSE
NZL,2001,FALSE,FALSE
NZL,2002,FALSE,FALSE
NZL,2003,FALSE,FALSE
NZL,2004,FALSE,FALSE
NZL,2005,FALSE,FALSE
NZL,2006,FALSE,FALSE
NZL,2007,FALSE,FALSE
NZL,2008,FALSE,FALSE
NZL,2009,FALSE,FALSE
NZL,2010,FALSE,FALSE
NZL,2011,FALSE,FALSE
NZL,2012,FALSE,FALSE
NZL,2013,FALSE,FALSE
NZL,2014,FALSE,FALSE
NZL,2015,FALSE,FALSE
NZL,2016,FALSE,FALSE
NZL,2017,FALSE,FALSE
NZL,2018,FALSE,FALSE
NZL,2019,FALSE,FALSE
NZL,2020,FALSE,FALSE
NZL,2021,FALSE,FALSE
NZL,2022,FALSE,FALSE
NZL,2023,FALSE,FALSE
OMN,1997,TRUE,FALSE
OMN,1998,TRUE,FALSE
OMN,1999,TRUE,FALSE
OMN,2000,TRUE,FALSE
OMN,2001,TRUE,FALSE
OMN,2002,TRUE,FALSE
OMN,2003,TRUE,FALSE
OMN,2004,TRUE,FALSE
OMN,2005,TRUE,FALSE
OMN,2006,TRUE,FALSE
OMN,2007,TRUE,FALSE
OMN,2008,TRUE,FALSE
OMN,2009,TRUE,FALSE
OMN,2010,TRUE,FALSE
OMN,2011,TRUE,FALSE
OMN,2012,TRUE,FALSE
OMN,2013,TRUE,FALSE
OMN,2014,TRUE,FALSE
OMN,2015,TRUE,FALSE
OMN,2016,TRUE,FALSE
OMN,2017,TRUE,FALSE
OMN,2018,TRUE,FALSE
OMN,2019,TRUE,FALSE
OMN,2020,TRUE,FALSE
OMN,2021,TRUE,FALSE
OMN,2022,TRUE,FALSE
OMN,2023,TRUE,FALSE
PAK,1997,FALSE,FALSE
PAK,1998,FALSE,FALSE
PAK,1999,FALSE,FALSE
PAK,2000,FALSE,FALSE
PAK,2001,FALSE,FALSE
PAK,2002,FALSE,FALSE
PAK,2003,FALSE,FALSE
PAK,2004,FALSE,FALSE
PAK,2005,TRUE,FALSE
PAK,2006,TRUE,FALSE
PAK,2007,TRUE,FALSE
PAK,2008,FALSE,FALSE
PAK,2009,FALSE,FALSE
PAK,2010,FALSE,FALSE
PAK,2011,FALSE,FALSE
PAK,2012,FALSE,FALSE
PAK,2013,FALSE,FALSE
PAK,2014,FALSE,FALSE
PAK,2015,FALSE,FALSE
PAK,2016,FALSE,FALSE
PAK,2017,FALSE,FALSE
PAK,2018,FALSE,FALSE
PAK,2019,FALSE,FALSE
PAK,2020,FALSE,FALSE
PAK,2021,FALSE,FALSE
PAK,2022,FALSE,FALSE
PAK,2023,FALSE,FALSE
PAN,1997,TRUE,FALSE
PAN,1998,TRUE,FALSE
PAN,1999,TRUE,FALSE
PAN,2000,TRUE,FALSE
PAN,2001,TRUE,FALSE
PAN,2002,TRUE,FALSE
PAN,2003,TRUE,FALSE
PAN,2004,TRUE,FALSE
PAN,2005,TRUE,FALSE
PAN,2006,TRUE,FALSE
PAN,2007,TRUE,FALSE
PAN,2008,TRUE,FALSE
PAN,2009,TRUE,FALSE
PAN,2010,TRUE,FALSE
PAN,2011,TRUE,FALSE
PAN,2012,TRUE,FALSE
PAN,2013,TRUE,FALSE
PAN,2014,TRUE,FALSE
PAN,2015,TRUE,FALSE
PAN,2016,TRUE,FALSE
PAN,2017,TRUE,FALSE
PAN,2018,TRUE,FALSE
PAN,2019,TRUE,FALSE
PAN,2020,TRUE,FALSE
PAN,2021,TRUE,FALSE
PAN,2022,TRUE,FALSE
PAN,2023,TRUE,FALSE
PER,1997,FALSE,FALSE
PER,1998,FALSE,FALSE
PER,1999,FALSE,FALSE
PER,2000,FALSE,FALSE
PER,2001,FALSE,FALSE
PER,2002,FALSE,FALSE
PER,2003,FALSE,FALSE
PER,2004,FALSE,FALSE
PER,2005,FALSE,FALSE
PER,2006,FALSE,FALSE
PER,2007,FALSE,FALSE
PER,2008,FALSE,FALSE
PER,2009,FALSE,FALSE
PER,2010,FALSE,FALSE
PER,2011,FALSE,FALSE
PER,2012,FALSE,FALSE
PER,2013,FALSE,FALSE
PER,2014,FALSE,FALSE
PER,2015,FALSE,FALSE
PER,2016,FALSE,FALSE
PER,2017,FALSE,FALSE
PER,2018,FALSE,FALSE
PER,2019,FALSE,FALSE
PER,2020,FALSE,FALSE
PER,2021,FALSE,FALSE
PER,2022,FALSE,FALSE
PER,2023,FALSE,FALSE
PHL,1997,FALSE,FALSE
PHL,1998,FALSE,FALSE
PHL,1999,FALSE,FALSE
PHL,2000,FALSE,FALSE
PHL,2001,FALSE,FALSE
PHL,2002,FALSE,FALSE
PHL,2003,FALSE,FALSE
PHL,2004,FALSE,FALSE
PHL,2005,FALSE,FALSE
PHL,2006,FALSE,FALSE
PHL,2007,FALSE,FALSE
PHL,2008,FALSE,FALSE
PHL,2009,FALSE,FALSE
PHL,2010,FALSE,FALSE
PHL,2011,FALSE,FALSE
PHL,2012,FALSE,FALSE
PHL,2013,FALSE,FALSE
PHL,2014,FALSE,FALSE
PHL,2015,FALSE,FALSE
PHL,2016,FALSE,FALSE
PHL,2017,FALSE,FALSE
PHL,2018,FALSE,FALSE
PHL,2019,FALSE,FALSE
PHL,2020,FALSE,FALSE
PHL,2021,FALSE,FALSE
PHL,2022,FALSE,FALSE
PHL,2023,FALSE,FALSE
PLW,1997,TRUE,FALSE
PLW,1998,TRUE,FALSE
PLW,1999,TRUE,FALSE
PLW,2000,TRUE,FALSE
PLW,2001,TRUE,FALSE
PLW,2002,TRUE,FALSE
PLW,2003,TRUE,FALSE
PLW,2004,TRUE,FALSE
PLW,2005,TRUE,FALSE
PLW,2006,TRUE,FALSE
PLW,2007,TRUE,FALSE
PLW,2008,TRUE,FALSE
PLW,2009,TRUE,FALSE
PLW,2010,TRUE,FALSE
PLW,2011,TRUE,FALSE
PLW,2012,TRUE,FALSE
PLW,2013,TRUE,FALSE
PLW,2014,TRUE,FALSE
PLW,2015,TRUE,FALSE
PLW,2016,TRUE,FALSE
PLW,2017,TRUE,FALSE
PLW,2018,TRUE,FALSE
PLW,2019,TRUE,FALSE
PLW,2020,TRUE,FALSE
PLW,2021,TRUE,FALSE
PLW,2022,TRUE,FALSE
PLW,2023,TRUE,FALSE
PNG,1997,FALSE,FALSE
PNG,1998,FALSE,FALSE
PNG,1999,FALSE,FALSE
PNG,2000,FALSE,FALSE
PNG,2001,FALSE,FALSE
PNG,2002,FALSE,FALSE
PNG,2003,FALSE,FALSE
PNG,2004,FALSE,FALSE
PNG,2005,FALSE,FALSE
PNG,2006,FALSE,FALSE
PNG,2007,FALSE,FALSE
PNG,2008,FALSE,FALSE
PNG,2009,FALSE,FALSE
PNG,2010,FALSE,FALSE
PNG,2011,FALSE,FALSE
PNG,2012,FALSE,FALSE
PNG,2013,FALSE,FALSE
PNG,2014,FALSE,FALSE
PNG,2015,FALSE,FALSE
PNG,2016,FALSE,FALSE
PNG,2017,FALSE,FALSE
PNG,2018,FALSE,FALSE
PNG,2019,FALSE,FALSE
PNG,2020,FALSE,FALSE
PNG,2021,FALSE,FALSE
PNG,2022,FALSE,FALSE
PNG,2023,FALSE,FALSE
POL,1997,FALSE,FALSE
POL,1998,FALSE,FALSE
POL,1999,FALSE,FALSE
POL,2000,FALSE,FALSE
POL,2001,FALSE,FALSE
POL,2002,FALSE,FALSE
POL,2003,FALSE,FALSE
POL,2004,FALSE,FALSE
POL,2005,FALSE,FALSE
POL,2006,FALSE,FALSE
POL,2007,FALSE,FALSE
POL,2008,FALSE,FALSE
POL,2009,FALSE,FALSE
POL,2010,FALSE,FALSE
POL,2011,FALSE,FALSE
POL,2012,FALSE,FALSE
POL,2013,FALSE,FALSE
POL,2014,FALSE,FALSE
POL,2015,FALSE,FALSE
POL,2016,FALSE,FALSE
POL,2017,FALSE,FALSE
POL,2018,FALSE,FALSE
POL,2019,FALSE,FALSE
POL,2020,FALSE,FALSE
POL,2021,FALSE,FALSE
POL,2022,FALSE,FALSE
POL,2023,FALSE,FALSE
PRT,1997,FALSE,FALSE
PRT,1998,FALSE,TRUE
PRT,1999,FALSE,TRUE
PRT,2000,FALSE,TRUE
PRT,2001,FALSE,TRUE
PRT,2002,FALSE,TRUE
PRT,2003,FALSE,TRUE
PRT,2004,FALSE,TRUE
PRT,2005,FALSE,TRUE
PRT,2006,FALSE,TRUE
PRT,2007,FALSE,TRUE
PRT,2008,FALSE,TRUE
PRT,2009,FALSE,TRUE
PRT,2010,FALSE,TRUE
PRT,2011,FALSE,TRUE
PRT,2012,FALSE,TRUE
PRT,2013,FALSE,TRUE
PRT,2014,FALSE,TRUE
PRT,2015,FALSE,TRUE
PRT,2016,FALSE,TRUE
PRT,2017,FALSE,TRUE
PRT,2018,FALSE,TRUE
PRT,2019,FALSE,TRUE
PRT,2020,FALSE,TRUE
PRT,2021,FALSE,TRUE
PRT,2022,FALSE,TRUE
PRT,2023,FALSE,TRUE
PRY,1997,FALSE,FALSE
PRY,1998,FALSE,FALSE
PRY,1999,FALSE,FALSE
PRY,2000,FALSE,FALSE
PRY,2001,FALSE,FALSE
PRY,2002,FALSE,FALSE
PRY,2003,FALSE,FALSE
PRY,2004,FALSE,FALSE
PRY,2005,FALSE,FALSE
PRY,2006,FALSE,FALSE
PRY,2007,FALSE,FALSE
PRY,2008,FALSE,FALSE
PRY,2009,FALSE,FALSE
PRY,2010,FALSE,FALSE
PRY,2011,FALSE,FALSE
PRY,2012,FALSE,FALSE
PRY,2013,FALSE,FALSE
PRY,2014,FALSE,FALSE
PRY,2015,FALSE,FALSE
PRY,2016,FALSE,FALSE
PRY,2017,FALSE,FALSE
PRY,2018,FALSE,FALSE
PRY,2019,FALSE,FALSE
PRY,2020,FALSE,FALSE
PRY,2021,FALSE,FALSE
PRY,2022,FALSE,FALSE
PRY,2023,FALSE,FALSE
PYF,1997,FALSE,FALSE
PYF,1998,FALSE,FALSE
PYF,1999,FALSE,FALSE
PYF,2000,FALSE,FALSE
PYF,2001,FALSE,FALSE
PYF,2002,FALSE,FALSE
PYF,2003,FALSE,FALSE
PYF,2004,FALSE,FALSE
PYF,2005,FALSE,FALSE
PYF,2006,FALSE,FALSE
PYF,2007,FALSE,FALSE
